race_id,formation,first_numbers,second_numbers,third_numbers,ticket,ticket_probability_estimate,placement_probability,probability_scope,formation_ticket_count,role_score_method
20260526-42-01,134-12-1235,134,12,1235,3-2-5,0.0094064514721611,0.0094064514721611,formation_incremental,12,incremental
20260526-42-01,134-12-1235,134,12,1235,4-1-2,0.012049564748219319,0.012049564748219319,formation_incremental,12,incremental
20260526-42-01,134-12-1235,134,12,1235,4-1-3,0.01058738478224633,0.01058738478224633,formation_incremental,12,incremental
20260526-42-01,134-12-1235,134,12,1235,4-1-5,0.00952693506713402,0.00952693506713402,formation_incremental,12,incremental
20260526-42-01,134-12-1235,134,12,1235,4-2-1,0.011744849227066733,0.011744849227066733,formation_incremental,12,incremental
20260526-42-01,134-12-1235,134,12,1235,4-2-3,0.009882298625605478,0.009882298625605478,formation_incremental,12,incremental
20260526-42-01,134-12-1235,134,12,1235,4-2-5,0.008892471489091922,0.008892471489091922,formation_incremental,12,incremental
20260526-42-02,134-12-1234,134,12,1234,1-2-3,0.03131491251938711,0.03131491251938711,formation_incremental,10,incremental
20260526-42-02,134-12-1234,134,12,1234,1-2-4,0.01572696352756464,0.01572696352756464,formation_incremental,10,incremental
20260526-42-02,134-12-1234,134,12,1234,3-1-2,0.016186157505363907,0.016186157505363907,formation_incremental,10,incremental
20260526-42-02,134-12-1234,134,12,1234,3-1-4,0.00926331793152451,0.00926331793152451,formation_incremental,10,incremental
20260526-42-02,134-12-1234,134,12,1234,3-2-1,0.013253284541043618,0.013253284541043618,formation_incremental,10,incremental
20260526-42-02,134-12-1234,134,12,1234,3-2-4,0.007041589862256532,0.007041589862256532,formation_incremental,10,incremental
20260526-42-02,134-12-1234,134,12,1234,4-1-2,0.01784786375069569,0.01784786375069569,formation_incremental,10,incremental
20260526-42-02,134-12-1234,134,12,1234,4-1-3,0.020338333897587376,0.020338333897587376,formation_incremental,10,incremental
20260526-42-02,134-12-1234,134,12,1234,4-2-1,0.014613895648757924,0.014613895648757924,formation_incremental,10,incremental
20260526-42-02,134-12-1234,134,12,1234,4-2-3,0.015460357384588888,0.015460357384588888,formation_incremental,10,incremental
20260526-42-03,124-12-1234,124,12,1234,1-2-3,0.012068620724066196,0.012068620724066196,formation_incremental,8,incremental
20260526-42-03,124-12-1234,124,12,1234,1-2-4,0.012506861649455756,0.012506861649455756,formation_incremental,8,incremental
20260526-42-03,124-12-1234,124,12,1234,2-1-3,0.010712852853682238,0.010712852853682238,formation_incremental,8,incremental
20260526-42-03,124-12-1234,124,12,1234,2-1-4,0.011101862555412106,0.011101862555412106,formation_incremental,8,incremental
20260526-42-03,124-12-1234,124,12,1234,4-1-2,0.012831642185676078,0.012831642185676078,formation_incremental,8,incremental
20260526-42-03,124-12-1234,124,12,1234,4-1-3,0.010757194837676733,0.010757194837676733,formation_incremental,8,incremental
20260526-42-03,124-12-1234,124,12,1234,4-2-1,0.014093685018566041,0.014093685018566041,formation_incremental,8,incremental
20260526-42-03,124-12-1234,124,12,1234,4-2-3,0.009949057404572288,0.009949057404572288,formation_incremental,8,incremental
20260526-42-04,123-13-1245,123,13,1245,1-3-2,0.017415394966008465,0.017415394966008465,formation_incremental,11,incremental
20260526-42-04,123-13-1245,123,13,1245,1-3-4,0.014794152222517492,0.014794152222517492,formation_incremental,11,incremental
20260526-42-04,123-13-1245,123,13,1245,1-3-5,0.015170346329796304,0.015170346329796304,formation_incremental,11,incremental
20260526-42-04,123-13-1245,123,13,1245,2-1-4,0.010726080996840184,0.010726080996840184,formation_incremental,11,incremental
20260526-42-04,123-13-1245,123,13,1245,2-1-5,0.01099882987791935,0.01099882987791935,formation_incremental,11,incremental
20260526-42-04,123-13-1245,123,13,1245,2-3-1,0.011974877749827568,0.011974877749827568,formation_incremental,11,incremental
20260526-42-04,123-13-1245,123,13,1245,2-3-4,0.0077846134495269444,0.0077846134495269444,formation_incremental,11,incremental
20260526-42-04,123-13-1245,123,13,1245,2-3-5,0.007982565022763972,0.007982565022763972,formation_incremental,11,incremental
20260526-42-04,123-13-1245,123,13,1245,3-1-2,0.015822566104042767,0.015822566104042767,formation_incremental,11,incremental
20260526-42-04,123-13-1245,123,13,1245,3-1-4,0.013441064756265168,0.013441064756265168,formation_incremental,11,incremental
20260526-42-04,123-13-1245,123,13,1245,3-1-5,0.013782851786762508,0.013782851786762508,formation_incremental,11,incremental
20260526-42-05,124-14-1234,124,14,1234,1-4-2,0.018604874127451713,0.018604874127451713,formation_incremental,8,incremental
20260526-42-05,124-14-1234,124,14,1234,1-4-3,0.020327590686698455,0.020327590686698455,formation_incremental,8,incremental
20260526-42-05,124-14-1234,124,14,1234,2-1-3,0.02050667344008237,0.02050667344008237,formation_incremental,8,incremental
20260526-42-05,124-14-1234,124,14,1234,2-1-4,0.015647018263494728,0.015647018263494728,formation_incremental,8,incremental
20260526-42-05,124-14-1234,124,14,1234,2-4-1,0.015172804005642544,0.015172804005642544,formation_incremental,8,incremental
20260526-42-05,124-14-1234,124,14,1234,2-4-3,0.01550631943744251,0.01550631943744251,formation_incremental,8,incremental
20260526-42-05,124-14-1234,124,14,1234,4-1-2,0.011288971463802339,0.011288971463802339,formation_incremental,8,incremental
20260526-42-05,124-14-1234,124,14,1234,4-1-3,0.012334272708214465,0.012334272708214465,formation_incremental,8,incremental
20260526-42-06,123-12-1234,123,12,1234,1-2-3,0.02087248841924939,0.02087248841924939,formation_incremental,8,incremental
20260526-42-06,123-12-1234,123,12,1234,1-2-4,0.015394814886580154,0.015394814886580154,formation_incremental,8,incremental
20260526-42-06,123-12-1234,123,12,1234,2-1-3,0.00887625345313429,0.00887625345313429,formation_incremental,8,incremental
20260526-42-06,123-12-1234,123,12,1234,2-1-4,0.006546813013025707,0.006546813013025707,formation_incremental,8,incremental
20260526-42-06,123-12-1234,123,12,1234,3-1-2,0.008083687079312006,0.008083687079312006,formation_incremental,8,incremental
20260526-42-06,123-12-1234,123,12,1234,3-1-4,0.005873391538896495,0.005873391538896495,formation_incremental,8,incremental
20260526-42-06,123-12-1234,123,12,1234,3-2-1,0.007574918943419521,0.007574918943419521,formation_incremental,8,incremental
20260526-42-06,123-12-1234,123,12,1234,3-2-4,0.00502192422626681,0.00502192422626681,formation_incremental,8,incremental
20260526-42-07,123-12-1234,123,12,1234,1-2-3,0.03654777304390539,0.03654777304390539,formation_incremental,8,incremental
20260526-42-07,123-12-1234,123,12,1234,1-2-4,0.021869446740876406,0.021869446740876406,formation_incremental,8,incremental
20260526-42-07,123-12-1234,123,12,1234,2-1-3,0.01000642911430625,0.01000642911430625,formation_incremental,8,incremental
20260526-42-07,123-12-1234,123,12,1234,2-1-4,0.005987644399531148,0.005987644399531148,formation_incremental,8,incremental
20260526-42-07,123-12-1234,123,12,1234,3-1-2,0.012164348742562118,0.012164348742562118,formation_incremental,8,incremental
20260526-42-07,123-12-1234,123,12,1234,3-1-4,0.006445659543042176,0.006445659543042176,formation_incremental,8,incremental
20260526-42-07,123-12-1234,123,12,1234,3-2-1,0.01061993204450918,0.01061993204450918,formation_incremental,8,incremental
20260526-42-07,123-12-1234,123,12,1234,3-2-4,0.006538666994749538,0.006538666994749538,formation_incremental,8,incremental
20260526-44-01,136-36-2356,136,36,2356,1-3-2,0.012012779229217395,0.012012779229217395,formation_incremental,10,incremental
20260526-44-01,136-36-2356,136,36,2356,1-3-5,0.018015761356441975,0.018015761356441975,formation_incremental,10,incremental
20260526-44-01,136-36-2356,136,36,2356,1-3-6,0.018087474544383225,0.018087474544383225,formation_incremental,10,incremental
20260526-44-01,136-36-2356,136,36,2356,1-6-2,0.013029015714934613,0.013029015714934613,formation_incremental,10,incremental
20260526-44-01,136-36-2356,136,36,2356,1-6-3,0.016303562242100875,0.016303562242100875,formation_incremental,10,incremental
20260526-44-01,136-36-2356,136,36,2356,1-6-5,0.01953982782424665,0.01953982782424665,formation_incremental,10,incremental
20260526-44-01,136-36-2356,136,36,2356,3-6-2,0.01622632559027553,0.01622632559027553,formation_incremental,10,incremental
20260526-44-01,136-36-2356,136,36,2356,3-6-5,0.0243348857036621,0.0243348857036621,formation_incremental,10,incremental
20260526-44-01,136-36-2356,136,36,2356,6-3-2,0.014873662274416248,0.014873662274416248,formation_incremental,10,incremental
20260526-44-01,136-36-2356,136,36,2356,6-3-5,0.02230627441986663,0.02230627441986663,formation_incremental,10,incremental
20260526-44-02,145-14-1245,145,14,1245,1-4-2,0.009370222896547483,0.009370222896547483,formation_incremental,8,incremental
20260526-44-02,145-14-1245,145,14,1245,1-4-5,0.0122147358344712,0.0122147358344712,formation_incremental,8,incremental
20260526-44-02,145-14-1245,145,14,1245,4-1-2,0.010258885542354806,0.010258885542354806,formation_incremental,8,incremental
20260526-44-02,145-14-1245,145,14,1245,4-1-5,0.013373169266027904,0.013373169266027904,formation_incremental,8,incremental
20260526-44-02,145-14-1245,145,14,1245,5-1-2,0.007840027206819554,0.007840027206819554,formation_incremental,8,incremental
20260526-44-02,145-14-1245,145,14,1245,5-1-4,0.008701977117443232,0.008701977117443232,formation_incremental,8,incremental
20260526-44-02,145-14-1245,145,14,1245,5-4-1,0.007947596886401355,0.007947596886401355,formation_incremental,8,incremental
20260526-44-02,145-14-1245,145,14,1245,5-4-2,0.005726318375968814,0.005726318375968814,formation_incremental,8,incremental
20260526-44-03,147-17-1247,147,17,1247,1-7-2,0.015270671297848875,0.015270671297848875,formation_incremental,8,incremental
20260526-44-03,147-17-1247,147,17,1247,1-7-4,0.017142923317122246,0.017142923317122246,formation_incremental,8,incremental
20260526-44-03,147-17-1247,147,17,1247,4-1-2,0.011115125652328972,0.011115125652328972,formation_incremental,8,incremental
20260526-44-03,147-17-1247,147,17,1247,4-1-7,0.010437083126108406,0.010437083126108406,formation_incremental,8,incremental
20260526-44-03,147-17-1247,147,17,1247,4-7-1,0.01190962470494719,0.01190962470494719,formation_incremental,8,incremental
20260526-44-03,147-17-1247,147,17,1247,4-7-2,0.01055409075867311,0.01055409075867311,formation_incremental,8,incremental
20260526-44-03,147-17-1247,147,17,1247,7-1-2,0.016209854048722945,0.016209854048722945,formation_incremental,8,incremental
20260526-44-03,147-17-1247,147,17,1247,7-1-4,0.018197254038081846,0.018197254038081846,formation_incremental,8,incremental
20260526-44-04,245-25-1245,245,25,1245,2-5-1,0.02875320008063815,0.02875320008063815,formation_incremental,8,incremental
20260526-44-04,245-25-1245,245,25,1245,2-5-4,0.019050551481681742,0.019050551481681742,formation_incremental,8,incremental
20260526-44-04,245-25-1245,245,25,1245,4-2-1,0.013269636702544852,0.013269636702544852,formation_incremental,8,incremental
20260526-44-04,245-25-1245,245,25,1245,4-2-5,0.014461830509795609,0.014461830509795609,formation_incremental,8,incremental
20260526-44-04,245-25-1245,245,25,1245,4-5-1,0.013171426644541774,0.013171426644541774,formation_incremental,8,incremental
20260526-44-04,245-25-1245,245,25,1245,4-5-2,0.013528648868656748,0.013528648868656748,formation_incremental,8,incremental
20260526-44-04,245-25-1245,245,25,1245,5-2-1,0.015002621003976528,0.015002621003976528,formation_incremental,8,incremental
20260526-44-04,245-25-1245,245,25,1245,5-2-4,0.00994004851616055,0.00994004851616055,formation_incremental,8,incremental
20260526-44-05,137-37-3457,137,37,3457,1-3-4,0.007989646503694315,0.007989646503694315,formation_incremental,10,incremental
20260526-44-05,137-37-3457,137,37,3457,1-3-5,0.012008553308799897,0.012008553308799897,formation_incremental,10,incremental
20260526-44-05,137-37-3457,137,37,3457,1-3-7,0.01200862123097679,0.01200862123097679,formation_incremental,10,incremental
20260526-44-05,137-37-3457,137,37,3457,1-7-3,0.014686667805522729,0.014686667805522729,formation_incremental,10,incremental
20260526-44-05,137-37-3457,137,37,3457,1-7-4,0.009834283474354215,0.009834283474354215,formation_incremental,10,incremental
20260526-44-05,137-37-3457,137,37,3457,1-7-5,0.01478106913754276,0.01478106913754276,formation_incremental,10,incremental
20260526-44-05,137-37-3457,137,37,3457,3-7-4,0.013142148140738141,0.013142148140738141,formation_incremental,10,incremental
20260526-44-05,137-37-3457,137,37,3457,3-7-5,0.019752837183375536,0.019752837183375536,formation_incremental,10,incremental
20260526-44-05,137-37-3457,137,37,3457,7-3-4,0.018594767920691115,0.018594767920691115,formation_incremental,10,incremental
20260526-44-05,137-37-3457,137,37,3457,7-3-5,0.02794820293202359,0.02794820293202359,formation_incremental,10,incremental
20260526-44-06,127-17-1237,127,17,1237,1-7-2,0.01502955851293642,0.01502955851293642,formation_incremental,8,incremental
20260526-44-06,127-17-1237,127,17,1237,1-7-3,0.012884059749437186,0.012884059749437186,formation_incremental,8,incremental
20260526-44-06,127-17-1237,127,17,1237,2-1-3,0.009612613147038252,0.009612613147038252,formation_incremental,8,incremental
20260526-44-06,127-17-1237,127,17,1237,2-1-7,0.010827740768565977,0.010827740768565977,formation_incremental,8,incremental
20260526-44-06,127-17-1237,127,17,1237,2-7-1,0.011553155797821452,0.011553155797821452,formation_incremental,8,incremental
20260526-44-06,127-17-1237,127,17,1237,2-7-3,0.010263975054695078,0.010263975054695078,formation_incremental,8,incremental
20260526-44-06,127-17-1237,127,17,1237,7-1-2,0.015236194440149495,0.015236194440149495,formation_incremental,8,incremental
20260526-44-06,127-17-1237,127,17,1237,7-1-3,0.013061197995401104,0.013061197995401104,formation_incremental,8,incremental
20260526-44-07,135-13-1235,135,13,1235,1-3-2,0.014386935650465742,0.014386935650465742,formation_incremental,8,incremental
20260526-44-07,135-13-1235,135,13,1235,1-3-5,0.01511562164728043,0.01511562164728043,formation_incremental,8,incremental
20260526-44-07,135-13-1235,135,13,1235,3-1-2,0.013475330473771327,0.013475330473771327,formation_incremental,8,incremental
20260526-44-07,135-13-1235,135,13,1235,3-1-5,0.01415784444736858,0.01415784444736858,formation_incremental,8,incremental
20260526-44-07,135-13-1235,135,13,1235,5-1-2,0.009940288855884397,0.009940288855884397,formation_incremental,8,incremental
20260526-44-07,135-13-1235,135,13,1235,5-1-3,0.010223021803270305,0.010223021803270305,formation_incremental,8,incremental
20260526-44-07,135-13-1235,135,13,1235,5-3-1,0.009479768519117054,0.009479768519117054,formation_incremental,8,incremental
20260526-44-07,135-13-1235,135,13,1235,5-3-2,0.008519011398741234,0.008519011398741234,formation_incremental,8,incremental
20260526-44-08,235-35-2345,235,35,2345,2-3-4,0.010141579326565491,0.010141579326565491,formation_incremental,8,incremental
20260526-44-08,235-35-2345,235,35,2345,2-3-5,0.010813134834982628,0.010813134834982628,formation_incremental,8,incremental
20260526-44-08,235-35-2345,235,35,2345,2-5-3,0.013016416722902125,0.013016416722902125,formation_incremental,8,incremental
20260526-44-08,235-35-2345,235,35,2345,2-5-4,0.009363322473886415,0.009363322473886415,formation_incremental,8,incremental
20260526-44-08,235-35-2345,235,35,2345,3-5-2,0.019836310990107426,0.019836310990107426,formation_incremental,8,incremental
20260526-44-08,235-35-2345,235,35,2345,3-5-4,0.015618839750505847,0.015618839750505847,formation_incremental,8,incremental
20260526-44-08,235-35-2345,235,35,2345,5-3-2,0.020337096502484234,0.020337096502484234,formation_incremental,8,incremental
20260526-44-08,235-35-2345,235,35,2345,5-3-4,0.016013151408106354,0.016013151408106354,formation_incremental,8,incremental
20260526-44-09,137-37-1357,137,37,1357,1-3-5,0.009148157303315516,0.009148157303315516,formation_incremental,8,incremental
20260526-44-09,137-37-1357,137,37,1357,1-3-7,0.010671933004453482,0.010671933004453482,formation_incremental,8,incremental
20260526-44-09,137-37-1357,137,37,1357,1-7-3,0.009859782613563196,0.009859782613563196,formation_incremental,8,incremental
20260526-44-09,137-37-1357,137,37,1357,1-7-5,0.007833265029689772,0.007833265029689772,formation_incremental,8,incremental
20260526-44-09,137-37-1357,137,37,1357,3-7-1,0.014297796024023918,0.014297796024023918,formation_incremental,8,incremental
20260526-44-09,137-37-1357,137,37,1357,3-7-5,0.014536118417294713,0.014536118417294713,formation_incremental,8,incremental
20260526-44-09,137-37-1357,137,37,1357,7-3-1,0.012817163288051424,0.012817163288051424,formation_incremental,8,incremental
20260526-44-09,137-37-1357,137,37,1357,7-3-5,0.013030805798031179,0.013030805798031179,formation_incremental,8,incremental
20260526-44-10,257-14-1247,257,14,1247,2-1-4,0.016333288369499904,0.016333288369499904,formation_incremental,14,incremental
20260526-44-10,257-14-1247,257,14,1247,2-1-7,0.014040417961454742,0.014040417961454742,formation_incremental,14,incremental
20260526-44-10,257-14-1247,257,14,1247,2-4-1,0.01442916076007546,0.01442916076007546,formation_incremental,14,incremental
20260526-44-10,257-14-1247,257,14,1247,2-4-7,0.011397421979357654,0.011397421979357654,formation_incremental,14,incremental
20260526-44-10,257-14-1247,257,14,1247,5-1-2,0.016841973077267636,0.016841973077267636,formation_incremental,14,incremental
20260526-44-10,257-14-1247,257,14,1247,5-1-4,0.016156145913728798,0.016156145913728798,formation_incremental,14,incremental
20260526-44-10,257-14-1247,257,14,1247,5-1-7,0.01388814280035557,0.01388814280035557,formation_incremental,14,incremental
20260526-44-10,257-14-1247,257,14,1247,5-4-1,0.014272669494267106,0.014272669494267106,formation_incremental,14,incremental
20260526-44-10,257-14-1247,257,14,1247,5-4-2,0.013671606832045572,0.013671606832045572,formation_incremental,14,incremental
20260526-44-10,257-14-1247,257,14,1247,5-4-7,0.011273811395058344,0.011273811395058344,formation_incremental,14,incremental
20260526-44-10,257-14-1247,257,14,1247,7-1-2,0.016537367136402935,0.016537367136402935,formation_incremental,14,incremental
20260526-44-10,257-14-1247,257,14,1247,7-1-4,0.015863943925029433,0.015863943925029433,formation_incremental,14,incremental
20260526-44-10,257-14-1247,257,14,1247,7-4-1,0.014014532285520456,0.014014532285520456,formation_incremental,14,incremental
20260526-44-10,257-14-1247,257,14,1247,7-4-2,0.0134243405145481,0.0134243405145481,formation_incremental,14,incremental
20260526-44-11,145-15-1457,145,15,1457,1-5-4,0.017072376786006538,0.017072376786006538,formation_incremental,8,incremental
20260526-44-11,145-15-1457,145,15,1457,1-5-7,0.016643859642952688,0.016643859642952688,formation_incremental,8,incremental
20260526-44-11,145-15-1457,145,15,1457,4-1-5,0.012588664801430713,0.012588664801430713,formation_incremental,8,incremental
20260526-44-11,145-15-1457,145,15,1457,4-1-7,0.010327431904222388,0.010327431904222388,formation_incremental,8,incremental
20260526-44-11,145-15-1457,145,15,1457,4-5-1,0.01326260953011272,0.01326260953011272,formation_incremental,8,incremental
20260526-44-11,145-15-1457,145,15,1457,4-5-7,0.00994181106823799,0.00994181106823799,formation_incremental,8,incremental
20260526-44-11,145-15-1457,145,15,1457,5-1-4,0.017610768316634887,0.017610768316634887,formation_incremental,8,incremental
20260526-44-11,145-15-1457,145,15,1457,5-1-7,0.017168737530844524,0.017168737530844524,formation_incremental,8,incremental
20260526-44-12,137-37-2357,137,37,2357,1-3-2,0.01811377978440859,0.01811377978440859,formation_incremental,10,incremental
20260526-44-12,137-37-2357,137,37,2357,1-3-5,0.016301076243454362,0.016301076243454362,formation_incremental,10,incremental
20260526-44-12,137-37-2357,137,37,2357,1-3-7,0.023631877024469485,0.023631877024469485,formation_incremental,10,incremental
20260526-44-12,137-37-2357,137,37,2357,1-7-2,0.012860278880734197,0.012860278880734197,formation_incremental,10,incremental
20260526-44-12,137-37-2357,137,37,2357,1-7-3,0.015974077709914294,0.015974077709914294,formation_incremental,10,incremental
20260526-44-12,137-37-2357,137,37,2357,1-7-5,0.011573309880214967,0.011573309880214967,formation_incremental,10,incremental
20260526-44-12,137-37-2357,137,37,2357,3-7-2,0.024100972885717418,0.024100972885717418,formation_incremental,10,incremental
20260526-44-12,137-37-2357,137,37,2357,3-7-5,0.021689111893127343,0.021689111893127343,formation_incremental,10,incremental
20260526-44-12,137-37-2357,137,37,2357,7-3-2,0.01902325521380712,0.01902325521380712,formation_incremental,10,incremental
20260526-44-12,137-37-2357,137,37,2357,7-3-5,0.017119537574696496,0.017119537574696496,formation_incremental,10,incremental
20260526-61-01,123-13-1234,123,13,1234,1-3-2,0.013568814867106753,0.013568814867106753,formation_incremental,8,incremental
20260526-61-01,123-13-1234,123,13,1234,1-3-4,0.013094259474993378,0.013094259474993378,formation_incremental,8,incremental
20260526-61-01,123-13-1234,123,13,1234,2-1-3,0.008485214753966254,0.008485214753966254,formation_incremental,8,incremental
20260526-61-01,123-13-1234,123,13,1234,2-1-4,0.009441942067984595,0.009441942067984595,formation_incremental,8,incremental
20260526-61-01,123-13-1234,123,13,1234,2-3-1,0.0129459425349779,0.0129459425349779,formation_incremental,8,incremental
20260526-61-01,123-13-1234,123,13,1234,2-3-4,0.009938385542342205,0.009938385542342205,formation_incremental,8,incremental
20260526-61-01,123-13-1234,123,13,1234,3-1-2,0.013587303144909128,0.013587303144909128,formation_incremental,8,incremental
20260526-61-01,123-13-1234,123,13,1234,3-1-4,0.013112101144229867,0.013112101144229867,formation_incremental,8,incremental
20260526-61-02,125-12-1345,125,12,1345,1-2-3,0.011007897236758346,0.011007897236758346,formation_incremental,11,incremental
20260526-61-02,125-12-1345,125,12,1345,1-2-4,0.01085363525999594,0.01085363525999594,formation_incremental,11,incremental
20260526-61-02,125-12-1345,125,12,1345,1-2-5,0.010753559736110974,0.010753559736110974,formation_incremental,11,incremental
20260526-61-02,125-12-1345,125,12,1345,2-1-3,0.01769997495818081,0.01769997495818081,formation_incremental,11,incremental
20260526-61-02,125-12-1345,125,12,1345,2-1-4,0.0174519318426822,0.0174519318426822,formation_incremental,11,incremental
20260526-61-02,125-12-1345,125,12,1345,2-1-5,0.01729101698050709,0.01729101698050709,formation_incremental,11,incremental
20260526-61-02,125-12-1345,125,12,1345,5-1-3,0.01017553830299974,0.01017553830299974,formation_incremental,11,incremental
20260526-61-02,125-12-1345,125,12,1345,5-1-4,0.010032940800544803,0.010032940800544803,formation_incremental,11,incremental
20260526-61-02,125-12-1345,125,12,1345,5-2-1,0.011045726000361801,0.011045726000361801,formation_incremental,11,incremental
20260526-61-02,125-12-1345,125,12,1345,5-2-3,0.010468089178844302,0.010468089178844302,formation_incremental,11,incremental
20260526-61-02,125-12-1345,125,12,1345,5-2-4,0.010321391940041842,0.010321391940041842,formation_incremental,11,incremental
20260526-61-03,123-13-1235,123,13,1235,1-3-2,0.015826515640806577,0.015826515640806577,formation_incremental,8,incremental
20260526-61-03,123-13-1235,123,13,1235,1-3-5,0.011148927783046415,0.011148927783046415,formation_incremental,8,incremental
20260526-61-03,123-13-1235,123,13,1235,2-1-3,0.009562367881673396,0.009562367881673396,formation_incremental,8,incremental
20260526-61-03,123-13-1235,123,13,1235,2-1-5,0.008020563826275248,0.008020563826275248,formation_incremental,8,incremental
20260526-61-03,123-13-1235,123,13,1235,2-3-1,0.010709269144282087,0.010709269144282087,formation_incremental,8,incremental
20260526-61-03,123-13-1235,123,13,1235,2-3-5,0.00733597339617358,0.00733597339617358,formation_incremental,8,incremental
20260526-61-03,123-13-1235,123,13,1235,3-1-2,0.016551715115022854,0.016551715115022854,formation_incremental,8,incremental
20260526-61-03,123-13-1235,123,13,1235,3-1-5,0.011659791750191141,0.011659791750191141,formation_incremental,8,incremental
20260526-61-04,125-12-1234,125,12,1234,1-2-3,0.017801443481375946,0.017801443481375946,formation_incremental,10,incremental
20260526-61-04,125-12-1234,125,12,1234,1-2-4,0.01690246768452355,0.01690246768452355,formation_incremental,10,incremental
20260526-61-04,125-12-1234,125,12,1234,2-1-3,0.012173532997926942,0.012173532997926942,formation_incremental,10,incremental
20260526-61-04,125-12-1234,125,12,1234,2-1-4,0.011558767597650847,0.011558767597650847,formation_incremental,10,incremental
20260526-61-04,125-12-1234,125,12,1234,5-1-2,0.009963285576614656,0.009963285576614656,formation_incremental,10,incremental
20260526-61-04,125-12-1234,125,12,1234,5-1-3,0.009592362387545706,0.009592362387545706,formation_incremental,10,incremental
20260526-61-04,125-12-1234,125,12,1234,5-1-4,0.009107946523738782,0.009107946523738782,formation_incremental,10,incremental
20260526-61-04,125-12-1234,125,12,1234,5-2-1,0.008558328390921204,0.008558328390921204,formation_incremental,10,incremental
20260526-61-04,125-12-1234,125,12,1234,5-2-3,0.007506285735141591,0.007506285735141591,formation_incremental,10,incremental
20260526-61-04,125-12-1234,125,12,1234,5-2-4,0.007127217082242152,0.007127217082242152,formation_incremental,10,incremental
20260526-61-05,123-12-1235,123,12,1235,1-2-3,0.01845950688465527,0.01845950688465527,formation_incremental,8,incremental
20260526-61-05,123-12-1235,123,12,1235,1-2-5,0.017346838639513144,0.017346838639513144,formation_incremental,8,incremental
20260526-61-05,123-12-1235,123,12,1235,2-1-3,0.0177256343980153,0.0177256343980153,formation_incremental,8,incremental
20260526-61-05,123-12-1235,123,12,1235,2-1-5,0.016657201170469798,0.016657201170469798,formation_incremental,8,incremental
20260526-61-05,123-12-1235,123,12,1235,3-1-2,0.013976745408729308,0.013976745408729308,formation_incremental,8,incremental
20260526-61-05,123-12-1235,123,12,1235,3-1-5,0.010978278353570278,0.010978278353570278,formation_incremental,8,incremental
20260526-61-05,123-12-1235,123,12,1235,3-2-1,0.011224677717019165,0.011224677717019165,formation_incremental,8,incremental
20260526-61-05,123-12-1235,123,12,1235,3-2-5,0.008125866088277159,0.008125866088277159,formation_incremental,8,incremental
20260526-61-06,123-13-1235,123,13,1235,1-3-2,0.023812005260451408,0.023812005260451408,formation_incremental,8,incremental
20260526-61-06,123-13-1235,123,13,1235,1-3-5,0.02049819768533362,0.02049819768533362,formation_incremental,8,incremental
20260526-61-06,123-13-1235,123,13,1235,2-1-3,0.015066748377599214,0.015066748377599214,formation_incremental,8,incremental
20260526-61-06,123-13-1235,123,13,1235,2-1-5,0.013746022107475248,0.013746022107475248,formation_incremental,8,incremental
20260526-61-06,123-13-1235,123,13,1235,2-3-1,0.014397304785550484,0.014397304785550484,formation_incremental,8,incremental
20260526-61-06,123-13-1235,123,13,1235,2-3-5,0.012979155083218334,0.012979155083218334,formation_incremental,8,incremental
20260526-61-06,123-13-1235,123,13,1235,3-1-2,0.012136963750664293,0.012136963750664293,formation_incremental,8,incremental
20260526-61-06,123-13-1235,123,13,1235,3-1-5,0.010447918163114356,0.010447918163114356,formation_incremental,8,incremental
20260526-61-07,125-12-1234,125,12,1234,1-2-3,0.037569817332010126,0.037569817332010126,formation_incremental,10,incremental
20260526-61-07,125-12-1234,125,12,1234,1-2-4,0.030258997132472824,0.030258997132472824,formation_incremental,10,incremental
20260526-61-07,125-12-1234,125,12,1234,2-1-3,0.018297354198369923,0.018297354198369923,formation_incremental,10,incremental
20260526-61-07,125-12-1234,125,12,1234,2-1-4,0.014736818742756773,0.014736818742756773,formation_incremental,10,incremental
20260526-61-07,125-12-1234,125,12,1234,5-1-2,0.00707040984289128,0.00707040984289128,formation_incremental,10,incremental
20260526-61-07,125-12-1234,125,12,1234,5-1-3,0.008538930809138225,0.008538930809138225,formation_incremental,10,incremental
20260526-61-07,125-12-1234,125,12,1234,5-1-4,0.006877315388168088,0.006877315388168088,formation_incremental,10,incremental
20260526-61-07,125-12-1234,125,12,1234,5-2-1,0.0076119335175238,0.0076119335175238,formation_incremental,10,incremental
20260526-61-07,125-12-1234,125,12,1234,5-2-3,0.009030925266001959,0.009030925266001959,formation_incremental,10,incremental
20260526-61-07,125-12-1234,125,12,1234,5-2-4,0.007273571210438164,0.007273571210438164,formation_incremental,10,incremental
20260526-75-01,127-17-1247,127,17,1247,1-7-2,0.017554550811783823,0.017554550811783823,formation_incremental,8,incremental
20260526-75-01,127-17-1247,127,17,1247,1-7-4,0.01677389390599986,0.01677389390599986,formation_incremental,8,incremental
20260526-75-01,127-17-1247,127,17,1247,2-1-4,0.008362852561738571,0.008362852561738571,formation_incremental,8,incremental
20260526-75-01,127-17-1247,127,17,1247,2-1-7,0.010206521975038543,0.010206521975038543,formation_incremental,8,incremental
20260526-75-01,127-17-1247,127,17,1247,2-7-1,0.013541208058662414,0.013541208058662414,formation_incremental,8,incremental
