race_id,formation,first_numbers,second_numbers,third_numbers,ticket,ticket_probability_estimate,placement_probability,probability_scope,formation_ticket_count,role_score_method
20260527-27-05,125-12-1246,125,12,1246,5-1-2,0.008384249326123198,0.008384249326123198,formation_incremental,10,incremental
20260527-27-05,125-12-1246,125,12,1246,5-1-4,0.007146886970965602,0.007146886970965602,formation_incremental,10,incremental
20260527-27-05,125-12-1246,125,12,1246,5-1-6,0.007440272691341289,0.007440272691341289,formation_incremental,10,incremental
20260527-27-05,125-12-1246,125,12,1246,5-2-1,0.008908958304867034,0.008908958304867034,formation_incremental,10,incremental
20260527-27-05,125-12-1246,125,12,1246,5-2-4,0.006979560377137203,0.006979560377137203,formation_incremental,10,incremental
20260527-27-05,125-12-1246,125,12,1246,5-2-6,0.007266077200121928,0.007266077200121928,formation_incremental,10,incremental
20260527-27-06,123-12-1246,123,12,1246,1-2-4,0.020616986293407764,0.020616986293407764,formation_incremental,10,incremental
20260527-27-06,123-12-1246,123,12,1246,1-2-6,0.015656742196222085,0.015656742196222085,formation_incremental,10,incremental
20260527-27-06,123-12-1246,123,12,1246,2-1-4,0.008408067950368699,0.008408067950368699,formation_incremental,10,incremental
20260527-27-06,123-12-1246,123,12,1246,2-1-6,0.0063851695099265155,0.0063851695099265155,formation_incremental,10,incremental
20260527-27-06,123-12-1246,123,12,1246,3-1-2,0.009097032121350409,0.009097032121350409,formation_incremental,10,incremental
20260527-27-06,123-12-1246,123,12,1246,3-1-4,0.00783992880310667,0.00783992880310667,formation_incremental,10,incremental
20260527-27-06,123-12-1246,123,12,1246,3-1-6,0.0059537190528290455,0.0059537190528290455,formation_incremental,10,incremental
20260527-27-06,123-12-1246,123,12,1246,3-2-1,0.011131666650189144,0.011131666650189144,formation_incremental,10,incremental
20260527-27-06,123-12-1246,123,12,1246,3-2-4,0.00778491615489002,0.00778491615489002,formation_incremental,10,incremental
20260527-27-06,123-12-1246,123,12,1246,3-2-6,0.005911941906625338,0.005911941906625338,formation_incremental,10,incremental
20260527-27-07,123-12-1234,123,12,1234,1-2-3,0.01552829157381184,0.01552829157381184,formation_incremental,8,incremental
20260527-27-07,123-12-1234,123,12,1234,1-2-4,0.015184730501879745,0.015184730501879745,formation_incremental,8,incremental
20260527-27-07,123-12-1234,123,12,1234,2-1-3,0.012540150587329532,0.012540150587329532,formation_incremental,8,incremental
20260527-27-07,123-12-1234,123,12,1234,2-1-4,0.012262701676900859,0.012262701676900859,formation_incremental,8,incremental
20260527-27-07,123-12-1234,123,12,1234,3-1-2,0.011515815070165362,0.011515815070165362,formation_incremental,8,incremental
20260527-27-07,123-12-1234,123,12,1234,3-1-4,0.010469934761774689,0.010469934761774689,formation_incremental,8,incremental
20260527-27-07,123-12-1234,123,12,1234,3-2-1,0.013977725605295279,0.013977725605295279,formation_incremental,8,incremental
20260527-27-07,123-12-1234,123,12,1234,3-2-4,0.009449623754714927,0.009449623754714927,formation_incremental,8,incremental
20260527-42-01,124-12-1235,124,12,1235,1-2-3,0.01613509848654327,0.01613509848654327,formation_incremental,10,incremental
20260527-42-01,124-12-1235,124,12,1235,1-2-5,0.01354843020081567,0.01354843020081567,formation_incremental,10,incremental
20260527-42-01,124-12-1235,124,12,1235,2-1-3,0.014102607872376298,0.014102607872376298,formation_incremental,10,incremental
20260527-42-01,124-12-1235,124,12,1235,2-1-5,0.011841774536902603,0.011841774536902603,formation_incremental,10,incremental
20260527-42-01,124-12-1235,124,12,1235,4-1-2,0.011178275228585551,0.011178275228585551,formation_incremental,10,incremental
20260527-42-01,124-12-1235,124,12,1235,4-1-3,0.010826738049648779,0.010826738049648779,formation_incremental,10,incremental
20260527-42-01,124-12-1235,124,12,1235,4-1-5,0.009091069688264853,0.009091069688264853,formation_incremental,10,incremental
20260527-42-01,124-12-1235,124,12,1235,4-2-1,0.013186548767683038,0.013186548767683038,formation_incremental,10,incremental
20260527-42-01,124-12-1235,124,12,1235,4-2-3,0.011133495864982447,0.011133495864982447,formation_incremental,10,incremental
20260527-42-01,124-12-1235,124,12,1235,4-2-5,0.009348650195323369,0.009348650195323369,formation_incremental,10,incremental
20260527-42-02,123-12-1234,123,12,1234,1-2-3,0.01062842197648714,0.01062842197648714,formation_incremental,8,incremental
20260527-42-02,123-12-1234,123,12,1234,1-2-4,0.01179814685140081,0.01179814685140081,formation_incremental,8,incremental
20260527-42-02,123-12-1234,123,12,1234,2-1-3,0.01361480971986643,0.01361480971986643,formation_incremental,8,incremental
20260527-42-02,123-12-1234,123,12,1234,2-1-4,0.015113205401913658,0.015113205401913658,formation_incremental,8,incremental
20260527-42-02,123-12-1234,123,12,1234,3-1-2,0.010795914002971394,0.010795914002971394,formation_incremental,8,incremental
20260527-42-02,123-12-1234,123,12,1234,3-1-4,0.011970592811137257,0.011970592811137257,formation_incremental,8,incremental
20260527-42-02,123-12-1234,123,12,1234,3-2-1,0.014845545264817803,0.014845545264817803,formation_incremental,8,incremental
20260527-42-02,123-12-1234,123,12,1234,3-2-4,0.011853225864500992,0.011853225864500992,formation_incremental,8,incremental
20260527-42-03,123-12-1345,123,12,1345,1-2-3,0.018598008950256213,0.018598008950256213,formation_incremental,11,incremental
20260527-42-03,123-12-1345,123,12,1345,1-2-4,0.01557670859692636,0.01557670859692636,formation_incremental,11,incremental
20260527-42-03,123-12-1345,123,12,1345,1-2-5,0.015991104898313135,0.015991104898313135,formation_incremental,11,incremental
20260527-42-03,123-12-1345,123,12,1345,2-1-3,0.018898853133729854,0.018898853133729854,formation_incremental,11,incremental
20260527-42-03,123-12-1345,123,12,1345,2-1-4,0.01582867977252817,0.01582867977252817,formation_incremental,11,incremental
20260527-42-03,123-12-1345,123,12,1345,2-1-5,0.016249779410667752,0.016249779410667752,formation_incremental,11,incremental
20260527-42-03,123-12-1345,123,12,1345,3-1-4,0.00838029590668005,0.00838029590668005,formation_incremental,11,incremental
20260527-42-03,123-12-1345,123,12,1345,3-1-5,0.0086032418266506,0.0086032418266506,formation_incremental,11,incremental
20260527-42-03,123-12-1345,123,12,1345,3-2-1,0.006934086612250567,0.006934086612250567,formation_incremental,11,incremental
20260527-42-03,123-12-1345,123,12,1345,3-2-4,0.005929371068783789,0.005929371068783789,formation_incremental,11,incremental
20260527-42-03,123-12-1345,123,12,1345,3-2-5,0.006087113599894539,0.006087113599894539,formation_incremental,11,incremental
20260527-42-04,123-12-1234,123,12,1234,1-2-3,0.011171324131833731,0.011171324131833731,formation_incremental,8,incremental
20260527-42-04,123-12-1234,123,12,1234,1-2-4,0.011152712892189824,0.011152712892189824,formation_incremental,8,incremental
20260527-42-04,123-12-1234,123,12,1234,2-1-3,0.01296960856084432,0.01296960856084432,formation_incremental,8,incremental
20260527-42-04,123-12-1234,123,12,1234,2-1-4,0.012948001409340612,0.012948001409340612,formation_incremental,8,incremental
20260527-42-04,123-12-1234,123,12,1234,3-1-2,0.010240989942386414,0.010240989942386414,formation_incremental,8,incremental
20260527-42-04,123-12-1234,123,12,1234,3-1-4,0.009102001317243612,0.009102001317243612,formation_incremental,8,incremental
20260527-42-04,123-12-1234,123,12,1234,3-2-1,0.012096991843237311,0.012096991843237311,formation_incremental,8,incremental
20260527-42-04,123-12-1234,123,12,1234,3-2-4,0.008430978052808753,0.008430978052808753,formation_incremental,8,incremental
20260527-42-05,123-12-1234,123,12,1234,1-2-3,0.011960562069428375,0.011960562069428375,formation_incremental,8,incremental
20260527-42-05,123-12-1234,123,12,1234,1-2-4,0.012357138777770702,0.012357138777770702,formation_incremental,8,incremental
20260527-42-05,123-12-1234,123,12,1234,2-1-3,0.010024964501445868,0.010024964501445868,formation_incremental,8,incremental
20260527-42-05,123-12-1234,123,12,1234,2-1-4,0.010357362544293204,0.010357362544293204,formation_incremental,8,incremental
20260527-42-05,123-12-1234,123,12,1234,3-1-2,0.010905293079831282,0.010905293079831282,formation_incremental,8,incremental
20260527-42-05,123-12-1234,123,12,1234,3-1-4,0.010506776327170037,0.010506776327170037,formation_incremental,8,incremental
20260527-42-05,123-12-1234,123,12,1234,3-2-1,0.01599710047138291,0.01599710047138291,formation_incremental,8,incremental
20260527-42-05,123-12-1234,123,12,1234,3-2-4,0.011176955366795738,0.011176955366795738,formation_incremental,8,incremental
20260527-42-06,123-13-1235,123,13,1235,1-3-2,0.01378287770309642,0.01378287770309642,formation_incremental,8,incremental
20260527-42-06,123-13-1235,123,13,1235,1-3-5,0.012664187664537597,0.012664187664537597,formation_incremental,8,incremental
20260527-42-06,123-13-1235,123,13,1235,2-1-3,0.01708678105847397,0.01708678105847397,formation_incremental,8,incremental
20260527-42-06,123-13-1235,123,13,1235,2-1-5,0.014686621066388666,0.014686621066388666,formation_incremental,8,incremental
20260527-42-06,123-13-1235,123,13,1235,2-3-1,0.013305609608198163,0.013305609608198163,formation_incremental,8,incremental
20260527-42-06,123-13-1235,123,13,1235,2-3-5,0.010609723104274119,0.010609723104274119,formation_incremental,8,incremental
20260527-42-06,123-13-1235,123,13,1235,3-1-2,0.010474142682325565,0.010474142682325565,formation_incremental,8,incremental
20260527-42-06,123-13-1235,123,13,1235,3-1-5,0.009624006786646173,0.009624006786646173,formation_incremental,8,incremental
20260527-42-07,123-12-1234,123,12,1234,1-2-3,0.030776529853723276,0.030776529853723276,formation_incremental,8,incremental
20260527-42-07,123-12-1234,123,12,1234,1-2-4,0.029622422793428763,0.029622422793428763,formation_incremental,8,incremental
20260527-42-07,123-12-1234,123,12,1234,2-1-3,0.025636775583899117,0.025636775583899117,formation_incremental,8,incremental
20260527-42-07,123-12-1234,123,12,1234,2-1-4,0.024675407169552546,0.024675407169552546,formation_incremental,8,incremental
20260527-42-07,123-12-1234,123,12,1234,3-1-2,0.014703576322247985,0.014703576322247985,formation_incremental,8,incremental
20260527-42-07,123-12-1234,123,12,1234,3-1-4,0.012646955647559683,0.012646955647559683,formation_incremental,8,incremental
20260527-42-07,123-12-1234,123,12,1234,3-2-1,0.017781977177874213,0.017781977177874213,formation_incremental,8,incremental
20260527-42-07,123-12-1234,123,12,1234,3-2-4,0.014680628616292771,0.014680628616292771,formation_incremental,8,incremental
20260527-44-01,245-45-2457,245,45,2457,2-4-5,0.010256664392872305,0.010256664392872305,formation_incremental,8,incremental
20260527-44-01,245-45-2457,245,45,2457,2-4-7,0.012358800875842032,0.012358800875842032,formation_incremental,8,incremental
20260527-44-01,245-45-2457,245,45,2457,2-5-4,0.011047624444025593,0.011047624444025593,formation_incremental,8,incremental
20260527-44-01,245-45-2457,245,45,2457,2-5-7,0.010959412884990003,0.010959412884990003,formation_incremental,8,incremental
20260527-44-01,245-45-2457,245,45,2457,4-5-2,0.012454207124530183,0.012454207124530183,formation_incremental,8,incremental
20260527-44-01,245-45-2457,245,45,2457,4-5-7,0.014196372242927377,0.014196372242927377,formation_incremental,8,incremental
20260527-44-01,245-45-2457,245,45,2457,5-4-2,0.013146484528298226,0.013146484528298226,formation_incremental,8,incremental
20260527-44-01,245-45-2457,245,45,2457,5-4-7,0.014985489335728994,0.014985489335728994,formation_incremental,8,incremental
20260527-44-02,135-15-1235,135,15,1235,1-5-2,0.010610190819836404,0.010610190819836404,formation_incremental,8,incremental
20260527-44-02,135-15-1235,135,15,1235,1-5-3,0.011811015176666955,0.011811015176666955,formation_incremental,8,incremental
20260527-44-02,135-15-1235,135,15,1235,3-1-2,0.008608025461644572,0.008608025461644572,formation_incremental,8,incremental
20260527-44-02,135-15-1235,135,15,1235,3-1-5,0.008346620942712083,0.008346620942712083,formation_incremental,8,incremental
20260527-44-02,135-15-1235,135,15,1235,3-5-1,0.008505596746550494,0.008505596746550494,formation_incremental,8,incremental
20260527-44-02,135-15-1235,135,15,1235,3-5-2,0.009146460320508903,0.009146460320508903,formation_incremental,8,incremental
20260527-44-02,135-15-1235,135,15,1235,5-1-2,0.011244955601113594,0.011244955601113594,formation_incremental,8,incremental
20260527-44-02,135-15-1235,135,15,1235,5-1-3,0.012517620419926299,0.012517620419926299,formation_incremental,8,incremental
20260527-44-03,235-25-1235,235,25,1235,2-5-1,0.016595028930244768,0.016595028930244768,formation_incremental,8,incremental
20260527-44-03,235-25-1235,235,25,1235,2-5-3,0.019974350043482046,0.019974350043482046,formation_incremental,8,incremental
20260527-44-03,235-25-1235,235,25,1235,3-2-1,0.01110392718607681,0.01110392718607681,formation_incremental,8,incremental
20260527-44-03,235-25-1235,235,25,1235,3-2-5,0.012626188225030612,0.012626188225030612,formation_incremental,8,incremental
20260527-44-03,235-25-1235,235,25,1235,3-5-1,0.011649257899495042,0.011649257899495042,formation_incremental,8,incremental
20260527-44-03,235-25-1235,235,25,1235,3-5-2,0.012878113998303964,0.012878113998303964,formation_incremental,8,incremental
20260527-44-03,235-25-1235,235,25,1235,5-2-1,0.017375354483250185,0.017375354483250185,formation_incremental,8,incremental
20260527-44-03,235-25-1235,235,25,1235,5-2-3,0.020913576832969426,0.020913576832969426,formation_incremental,8,incremental
20260527-44-04,127-13-1347,127,13,1347,1-3-4,0.01728346400186586,0.01728346400186586,formation_incremental,12,incremental
20260527-44-04,127-13-1347,127,13,1347,1-3-7,0.012376706078759988,0.012376706078759988,formation_incremental,12,incremental
20260527-44-04,127-13-1347,127,13,1347,2-1-3,0.014930049513595908,0.014930049513595908,formation_incremental,12,incremental
20260527-44-04,127-13-1347,127,13,1347,2-1-4,0.014516808251945882,0.014516808251945882,formation_incremental,12,incremental
20260527-44-04,127-13-1347,127,13,1347,2-1-7,0.010395501093800134,0.010395501093800134,formation_incremental,12,incremental
20260527-44-04,127-13-1347,127,13,1347,2-3-1,0.011646204046621231,0.011646204046621231,formation_incremental,12,incremental
20260527-44-04,127-13-1347,127,13,1347,2-3-4,0.01342263081105529,0.01342263081105529,formation_incremental,12,incremental
20260527-44-04,127-13-1347,127,13,1347,2-3-7,0.009611959520047867,0.009611959520047867,formation_incremental,12,incremental
20260527-44-04,127-13-1347,127,13,1347,7-1-3,0.012487250069247089,0.012487250069247089,formation_incremental,12,incremental
20260527-44-04,127-13-1347,127,13,1347,7-1-4,0.01214162181339597,0.01214162181339597,formation_incremental,12,incremental
20260527-44-04,127-13-1347,127,13,1347,7-3-1,0.009740695243857239,0.009740695243857239,formation_incremental,12,incremental
20260527-44-04,127-13-1347,127,13,1347,7-3-4,0.011226469635763384,0.011226469635763384,formation_incremental,12,incremental
20260527-44-05,245-25-1245,245,25,1245,2-5-1,0.011806136978310842,0.011806136978310842,formation_incremental,8,incremental
20260527-44-05,245-25-1245,245,25,1245,2-5-4,0.012823735052258981,0.012823735052258981,formation_incremental,8,incremental
20260527-44-05,245-25-1245,245,25,1245,4-2-1,0.009733945359767944,0.009733945359767944,formation_incremental,8,incremental
20260527-44-05,245-25-1245,245,25,1245,4-2-5,0.013295009811289555,0.013295009811289555,formation_incremental,8,incremental
20260527-44-05,245-25-1245,245,25,1245,4-5-1,0.009814945209635112,0.009814945209635112,formation_incremental,8,incremental
20260527-44-05,245-25-1245,245,25,1245,4-5-2,0.014240972213649365,0.014240972213649365,formation_incremental,8,incremental
20260527-44-05,245-25-1245,245,25,1245,5-2-1,0.010543127049703425,0.010543127049703425,formation_incremental,8,incremental
20260527-44-05,245-25-1245,245,25,1245,5-2-4,0.01145186339579855,0.01145186339579855,formation_incremental,8,incremental
20260527-44-06,235-25-2357,235,25,2357,2-5-3,0.01596285595997965,0.01596285595997965,formation_incremental,8,incremental
20260527-44-06,235-25-2357,235,25,2357,2-5-7,0.018089957858817673,0.018089957858817673,formation_incremental,8,incremental
20260527-44-06,235-25-2357,235,25,2357,3-2-5,0.009937654053919937,0.009937654053919937,formation_incremental,8,incremental
20260527-44-06,235-25-2357,235,25,2357,3-2-7,0.01040659357135676,0.01040659357135676,formation_incremental,8,incremental
20260527-44-06,235-25-2357,235,25,2357,3-5-2,0.011323501617643048,0.011323501617643048,formation_incremental,8,incremental
20260527-44-06,235-25-2357,235,25,2357,3-5-7,0.010574336855804764,0.010574336855804764,formation_incremental,8,incremental
20260527-44-06,235-25-2357,235,25,2357,5-2-3,0.016904959225905944,0.016904959225905944,formation_incremental,8,incremental
20260527-44-06,235-25-2357,235,25,2357,5-2-7,0.019157599415064782,0.019157599415064782,formation_incremental,8,incremental
20260527-44-07,245-24-1245,245,24,1245,2-4-1,0.01063509751796497,0.01063509751796497,formation_incremental,8,incremental
20260527-44-07,245-24-1245,245,24,1245,2-4-5,0.014089451978997908,0.014089451978997908,formation_incremental,8,incremental
20260527-44-07,245-24-1245,245,24,1245,4-2-1,0.010421282102652769,0.010421282102652769,formation_incremental,8,incremental
20260527-44-07,245-24-1245,245,24,1245,4-2-5,0.01380618781321834,0.01380618781321834,formation_incremental,8,incremental
20260527-44-07,245-24-1245,245,24,1245,5-2-1,0.008090631189630156,0.008090631189630156,formation_incremental,8,incremental
20260527-44-07,245-24-1245,245,24,1245,5-2-4,0.01048073479237236,0.01048073479237236,formation_incremental,8,incremental
20260527-44-07,245-24-1245,245,24,1245,5-4-1,0.007129313303125671,0.007129313303125671,formation_incremental,8,incremental
20260527-44-07,245-24-1245,245,24,1245,5-4-2,0.009436616443620257,0.009436616443620257,formation_incremental,8,incremental
20260527-44-08,134-15-1357,134,15,1357,1-5-3,0.009955651614579243,0.009955651614579243,formation_incremental,12,incremental
20260527-44-08,134-15-1357,134,15,1357,1-5-7,0.009131776541435405,0.009131776541435405,formation_incremental,12,incremental
20260527-44-08,134-15-1357,134,15,1357,3-1-5,0.023033115695058167,0.023033115695058167,formation_incremental,12,incremental
20260527-44-08,134-15-1357,134,15,1357,3-1-7,0.01932874376320619,0.01932874376320619,formation_incremental,12,incremental
20260527-44-08,134-15-1357,134,15,1357,3-5-1,0.017958877329121645,0.017958877329121645,formation_incremental,12,incremental
20260527-44-08,134-15-1357,134,15,1357,3-5-7,0.015096876567043015,0.015096876567043015,formation_incremental,12,incremental
20260527-44-08,134-15-1357,134,15,1357,4-1-3,0.01381031868136987,0.01381031868136987,formation_incremental,12,incremental
20260527-44-08,134-15-1357,134,15,1357,4-1-5,0.01509518172007637,0.01509518172007637,formation_incremental,12,incremental
20260527-44-08,134-15-1357,134,15,1357,4-1-7,0.012667452523107444,0.012667452523107444,formation_incremental,12,incremental
20260527-44-08,134-15-1357,134,15,1357,4-5-1,0.011769685020503537,0.011769685020503537,formation_incremental,12,incremental
20260527-44-08,134-15-1357,134,15,1357,4-5-3,0.010786664619200534,0.010786664619200534,formation_incremental,12,incremental
20260527-44-08,134-15-1357,134,15,1357,4-5-7,0.009894019471884632,0.009894019471884632,formation_incremental,12,incremental
20260527-44-09,257-27-2457,257,27,2457,2-7-4,0.012573457223751618,0.012573457223751618,formation_incremental,8,incremental
20260527-44-09,257-27-2457,257,27,2457,2-7-5,0.01382584812786161,0.01382584812786161,formation_incremental,8,incremental
20260527-44-09,257-27-2457,257,27,2457,5-2-4,0.016929995037144378,0.016929995037144378,formation_incremental,8,incremental
20260527-44-09,257-27-2457,257,27,2457,5-2-7,0.01714666256727148,0.01714666256727148,formation_incremental,8,incremental
20260527-44-09,257-27-2457,257,27,2457,5-7-2,0.016758220467251703,0.016758220467251703,formation_incremental,8,incremental
20260527-44-09,257-27-2457,257,27,2457,5-7-4,0.013339619092023022,0.013339619092023022,formation_incremental,8,incremental
20260527-44-09,257-27-2457,257,27,2457,7-2-4,0.024702318941749856,0.024702318941749856,formation_incremental,8,incremental
20260527-44-09,257-27-2457,257,27,2457,7-2-5,0.0271628164010032,0.0271628164010032,formation_incremental,8,incremental
20260527-44-10,125-15-1357,125,15,1357,1-5-3,0.019182398460595957,0.019182398460595957,formation_incremental,10,incremental
20260527-44-10,125-15-1357,125,15,1357,1-5-7,0.011932018519752301,0.011932018519752301,formation_incremental,10,incremental
20260527-44-10,125-15-1357,125,15,1357,2-1-3,0.015380338166190593,0.015380338166190593,formation_incremental,10,incremental
20260527-44-10,125-15-1357,125,15,1357,2-1-5,0.01706134179817114,0.01706134179817114,formation_incremental,10,incremental
20260527-44-10,125-15-1357,125,15,1357,2-1-7,0.009567024697981265,0.009567024697981265,formation_incremental,10,incremental
20260527-44-10,125-15-1357,125,15,1357,2-5-1,0.013060292856112782,0.013060292856112782,formation_incremental,10,incremental
20260527-44-10,125-15-1357,125,15,1357,2-5-3,0.01708104336819672,0.01708104336819672,formation_incremental,10,incremental
20260527-44-10,125-15-1357,125,15,1357,2-5-7,0.01062491357505059,0.01062491357505059,formation_incremental,10,incremental
20260527-44-10,125-15-1357,125,15,1357,5-1-3,0.020029729088623195,0.020029729088623195,formation_incremental,10,incremental
20260527-44-10,125-15-1357,125,15,1357,5-1-7,0.012459083201822319,0.012459083201822319,formation_incremental,10,incremental
20260527-44-11,134-34-1347,134,34,1347,1-3-4,0.019513694465269436,0.019513694465269436,formation_incremental,8,incremental
20260527-44-11,134-34-1347,134,34,1347,1-3-7,0.017041969923991998,0.017041969923991998,formation_incremental,8,incremental
20260527-44-11,134-34-1347,134,34,1347,1-4-3,0.0165917598690826,0.0165917598690826,formation_incremental,8,incremental
20260527-44-11,134-34-1347,134,34,1347,1-4-7,0.015535702685724241,0.015535702685724241,formation_incremental,8,incremental
20260527-44-11,134-34-1347,134,34,1347,3-4-1,0.01627817041284434,0.01627817041284434,formation_incremental,8,incremental
20260527-44-11,134-34-1347,134,34,1347,3-4-7,0.017556484518718222,0.017556484518718222,formation_incremental,8,incremental
20260527-44-11,134-34-1347,134,34,1347,4-3-1,0.006424968050061102,0.006424968050061102,formation_incremental,8,incremental
20260527-44-11,134-34-1347,134,34,1347,4-3-7,0.00692951660065875,0.00692951660065875,formation_incremental,8,incremental
20260527-44-12,257-25-2357,257,25,2357,2-5-3,0.013095442529899148,0.013095442529899148,formation_incremental,8,incremental
20260527-44-12,257-25-2357,257,25,2357,2-5-7,0.016973134634208988,0.016973134634208988,formation_incremental,8,incremental
20260527-44-12,257-25-2357,257,25,2357,5-2-3,0.009141519024566532,0.009141519024566532,formation_incremental,8,incremental
20260527-44-12,257-25-2357,257,25,2357,5-2-7,0.011848414653486742,0.011848414653486742,formation_incremental,8,incremental
20260527-44-12,257-25-2357,257,25,2357,7-2-3,0.01012151872382899,0.01012151872382899,formation_incremental,8,incremental
20260527-44-12,257-25-2357,257,25,2357,7-2-5,0.014478372264490797,0.014478372264490797,formation_incremental,8,incremental
20260527-44-12,257-25-2357,257,25,2357,7-5-2,0.013414817881419181,0.013414817881419181,formation_incremental,8,incremental
20260527-44-12,257-25-2357,257,25,2357,7-5-3,0.008653023356202653,0.008653023356202653,formation_incremental,8,incremental
20260527-61-01,126-12-1234,126,12,1234,1-2-3,0.01286219965860169,0.01286219965860169,formation_incremental,10,incremental
20260527-61-01,126-12-1234,126,12,1234,1-2-4,0.013537130204685803,0.013537130204685803,formation_incremental,10,incremental
20260527-61-01,126-12-1234,126,12,1234,2-1-3,0.01316672122732423,0.01316672122732423,formation_incremental,10,incremental
20260527-61-01,126-12-1234,126,12,1234,2-1-4,0.013857631225922503,0.013857631225922503,formation_incremental,10,incremental
20260527-61-01,126-12-1234,126,12,1234,6-1-2,0.009463521842697768,0.009463521842697768,formation_incremental,10,incremental
20260527-61-01,126-12-1234,126,12,1234,6-1-3,0.008346473142668566,0.008346473142668566,formation_incremental,10,incremental
20260527-61-01,126-12-1234,126,12,1234,6-1-4,0.008784445637699024,0.008784445637699024,formation_incremental,10,incremental
20260527-61-01,126-12-1234,126,12,1234,6-2-1,0.010688728343661781,0.010688728343661781,formation_incremental,10,incremental
20260527-61-01,126-12-1234,126,12,1234,6-2-3,0.008918901106867338,0.008918901106867338,formation_incremental,10,incremental
20260527-61-01,126-12-1234,126,12,1234,6-2-4,0.009386911163802077,0.009386911163802077,formation_incremental,10,incremental
20260527-61-02,123-12-1456,123,12,1456,1-2-4,0.009121062788444401,0.009121062788444401,formation_incremental,13,incremental
20260527-61-02,123-12-1456,123,12,1456,1-2-5,0.00902798230367986,0.00902798230367986,formation_incremental,13,incremental
20260527-61-02,123-12-1456,123,12,1456,1-2-6,0.00888026925614411,0.00888026925614411,formation_incremental,13,incremental
20260527-61-02,123-12-1456,123,12,1456,2-1-4,0.011197334047918978,0.011197334047918978,formation_incremental,13,incremental
20260527-61-02,123-12-1456,123,12,1456,2-1-5,0.011083065206071814,0.011083065206071814,formation_incremental,13,incremental
20260527-61-02,123-12-1456,123,12,1456,2-1-6,0.010901727529218039,0.010901727529218039,formation_incremental,13,incremental
20260527-61-02,123-12-1456,123,12,1456,3-1-4,0.007079420062837172,0.007079420062837172,formation_incremental,13,incremental
20260527-61-02,123-12-1456,123,12,1456,3-1-5,0.0070071745508190385,0.0070071745508190385,formation_incremental,13,incremental
20260527-61-02,123-12-1456,123,12,1456,3-1-6,0.006892525333230906,0.006892525333230906,formation_incremental,13,incremental
20260527-61-02,123-12-1456,123,12,1456,3-2-1,0.008126839238891301,0.008126839238891301,formation_incremental,13,incremental
20260527-61-02,123-12-1456,123,12,1456,3-2-4,0.006877495447865459,0.006877495447865459,formation_incremental,13,incremental
20260527-61-02,123-12-1456,123,12,1456,3-2-5,0.0068073105774066915,0.0068073105774066915,formation_incremental,13,incremental
20260527-61-02,123-12-1456,123,12,1456,3-2-6,0.006695931472188329,0.006695931472188329,formation_incremental,13,incremental
20260527-61-03,123-12-1245,123,12,1245,1-2-4,0.023519048870756655,0.023519048870756655,formation_incremental,10,incremental
20260527-61-03,123-12-1245,123,12,1245,1-2-5,0.022121834132382764,0.022121834132382764,formation_incremental,10,incremental
20260527-61-03,123-12-1245,123,12,1245,2-1-4,0.010679816384643648,0.010679816384643648,formation_incremental,10,incremental
20260527-61-03,123-12-1245,123,12,1245,2-1-5,0.010045352085608795,0.010045352085608795,formation_incremental,10,incremental
20260527-61-03,123-12-1245,123,12,1245,3-1-2,0.01344963854251738,0.01344963854251738,formation_incremental,10,incremental
20260527-61-03,123-12-1245,123,12,1245,3-1-4,0.011423589310347997,0.011423589310347997,formation_incremental,10,incremental
20260527-61-03,123-12-1245,123,12,1245,3-1-5,0.010744939104837576,0.010744939104837576,formation_incremental,10,incremental
20260527-61-03,123-12-1245,123,12,1245,3-2-1,0.010081645674347462,0.010081645674347462,formation_incremental,10,incremental
20260527-61-03,123-12-1245,123,12,1245,3-2-4,0.010211903418276099,0.010211903418276099,formation_incremental,10,incremental
20260527-61-03,123-12-1245,123,12,1245,3-2-5,0.009605236794924378,0.009605236794924378,formation_incremental,10,incremental
20260527-61-04,124-12-1234,124,12,1234,1-2-3,0.0153287514468685,0.0153287514468685,formation_incremental,8,incremental
20260527-61-04,124-12-1234,124,12,1234,1-2-4,0.014961267242287971,0.014961267242287971,formation_incremental,8,incremental
20260527-61-04,124-12-1234,124,12,1234,2-1-3,0.015887240076440715,0.015887240076440715,formation_incremental,8,incremental
20260527-61-04,124-12-1234,124,12,1234,2-1-4,0.015506366930789741,0.015506366930789741,formation_incremental,8,incremental
20260527-61-04,124-12-1234,124,12,1234,4-1-2,0.013429635663459548,0.013429635663459548,formation_incremental,8,incremental
20260527-61-04,124-12-1234,124,12,1234,4-1-3,0.011695204708829031,0.011695204708829031,formation_incremental,8,incremental
20260527-61-04,124-12-1234,124,12,1234,4-2-1,0.013153224166318289,0.013153224166318289,formation_incremental,8,incremental
20260527-61-04,124-12-1234,124,12,1234,4-2-3,0.00980487630127567,0.00980487630127567,formation_incremental,8,incremental
20260527-61-05,123-12-1234,123,12,1234,1-2-3,0.01352893774855062,0.01352893774855062,formation_incremental,8,incremental
20260527-61-05,123-12-1234,123,12,1234,1-2-4,0.01465193672264939,0.01465193672264939,formation_incremental,8,incremental
20260527-61-05,123-12-1234,123,12,1234,2-1-3,0.008771416351327365,0.008771416351327365,formation_incremental,8,incremental
20260527-61-05,123-12-1234,123,12,1234,2-1-4,0.009499506889329072,0.009499506889329072,formation_incremental,8,incremental
