race_id,formation,first_numbers,second_numbers,third_numbers,ticket,ticket_probability_estimate,placement_probability,probability_scope,formation_ticket_count,role_score_method
20260530-43-05,137-37-2347,137,37,2347,1-3-7,0.014271063938983166,0.014271063938983166,formation_incremental,10,incremental
20260530-43-05,137-37-2347,137,37,2347,1-7-2,0.007972405143359847,0.007972405143359847,formation_incremental,10,incremental
20260530-43-05,137-37-2347,137,37,2347,1-7-3,0.01168009734602061,0.01168009734602061,formation_incremental,10,incremental
20260530-43-05,137-37-2347,137,37,2347,1-7-4,0.009203457478625344,0.009203457478625344,formation_incremental,10,incremental
20260530-43-05,137-37-2347,137,37,2347,3-7-2,0.010722450057316047,0.010722450057316047,formation_incremental,10,incremental
20260530-43-05,137-37-2347,137,37,2347,3-7-4,0.01237814829962385,0.01237814829962385,formation_incremental,10,incremental
20260530-43-05,137-37-2347,137,37,2347,7-3-2,0.008845340990136012,0.008845340990136012,formation_incremental,10,incremental
20260530-43-05,137-37-2347,137,37,2347,7-3-4,0.01021118699097504,0.01021118699097504,formation_incremental,10,incremental
20260530-43-06,147-14-1247,147,14,1247,1-4-2,0.010785012043716749,0.010785012043716749,formation_incremental,8,incremental
20260530-43-06,147-14-1247,147,14,1247,1-4-7,0.01010304178622208,0.01010304178622208,formation_incremental,8,incremental
20260530-43-06,147-14-1247,147,14,1247,4-1-2,0.010696589502301167,0.010696589502301167,formation_incremental,8,incremental
20260530-43-06,147-14-1247,147,14,1247,4-1-7,0.010020210480411344,0.010020210480411344,formation_incremental,8,incremental
20260530-43-06,147-14-1247,147,14,1247,7-1-2,0.010618718145751178,0.010618718145751178,formation_incremental,8,incremental
20260530-43-06,147-14-1247,147,14,1247,7-1-4,0.0137888026578959,0.0137888026578959,formation_incremental,8,incremental
20260530-43-06,147-14-1247,147,14,1247,7-4-1,0.011688140911564957,0.011688140911564957,formation_incremental,8,incremental
20260530-43-06,147-14-1247,147,14,1247,7-4-2,0.009265625028908181,0.009265625028908181,formation_incremental,8,incremental
20260530-43-07,245-25-1245,245,25,1245,2-5-1,0.017471897818708174,0.017471897818708174,formation_incremental,8,incremental
20260530-43-07,245-25-1245,245,25,1245,2-5-4,0.018088420787524637,0.018088420787524637,formation_incremental,8,incremental
20260530-43-07,245-25-1245,245,25,1245,4-2-1,0.015412265351536733,0.015412265351536733,formation_incremental,8,incremental
20260530-43-07,245-25-1245,245,25,1245,4-2-5,0.016798351074578097,0.016798351074578097,formation_incremental,8,incremental
20260530-43-07,245-25-1245,245,25,1245,4-5-1,0.012478557074996259,0.012478557074996259,formation_incremental,8,incremental
20260530-43-07,245-25-1245,245,25,1245,4-5-2,0.017223206015001134,0.017223206015001134,formation_incremental,8,incremental
20260530-43-07,245-25-1245,245,25,1245,5-2-1,0.01449099078815033,0.01449099078815033,formation_incremental,8,incremental
20260530-43-07,245-25-1245,245,25,1245,5-2-4,0.015002327836621176,0.015002327836621176,formation_incremental,8,incremental
20260530-62-01,134-13-1357,134,13,1357,1-3-5,0.021779461285994575,0.021779461285994575,formation_incremental,10,incremental
20260530-62-01,134-13-1357,134,13,1357,1-3-7,0.02407362900811998,0.02407362900811998,formation_incremental,10,incremental
20260530-62-01,134-13-1357,134,13,1357,3-1-5,0.022949860956586354,0.022949860956586354,formation_incremental,10,incremental
20260530-62-01,134-13-1357,134,13,1357,3-1-7,0.025367314241701536,0.025367314241701536,formation_incremental,10,incremental
20260530-62-01,134-13-1357,134,13,1357,4-1-3,0.011743808561682204,0.011743808561682204,formation_incremental,10,incremental
20260530-62-01,134-13-1357,134,13,1357,4-1-5,0.01196335687164023,0.01196335687164023,formation_incremental,10,incremental
20260530-62-01,134-13-1357,134,13,1357,4-1-7,0.0132235325400271,0.0132235325400271,formation_incremental,10,incremental
20260530-62-01,134-13-1357,134,13,1357,4-3-1,0.012052337765060862,0.012052337765060862,formation_incremental,10,incremental
20260530-62-01,134-13-1357,134,13,1357,4-3-5,0.010262950597761394,0.010262950597761394,formation_incremental,10,incremental
20260530-62-01,134-13-1357,134,13,1357,4-3-7,0.011344011772139135,0.011344011772139135,formation_incremental,10,incremental
20260530-62-02,234-34-3457,234,34,3457,2-3-4,0.01380806141187541,0.01380806141187541,formation_incremental,10,incremental
20260530-62-02,234-34-3457,234,34,3457,2-3-5,0.01225091759107662,0.01225091759107662,formation_incremental,10,incremental
20260530-62-02,234-34-3457,234,34,3457,2-3-7,0.010469394961923367,0.010469394961923367,formation_incremental,10,incremental
20260530-62-02,234-34-3457,234,34,3457,2-4-3,0.012646359315898891,0.012646359315898891,formation_incremental,10,incremental
20260530-62-02,234-34-3457,234,34,3457,2-4-5,0.010493253070621673,0.010493253070621673,formation_incremental,10,incremental
20260530-62-02,234-34-3457,234,34,3457,2-4-7,0.00896732918289911,0.00896732918289911,formation_incremental,10,incremental
20260530-62-02,234-34-3457,234,34,3457,3-4-5,0.018269268738996845,0.018269268738996845,formation_incremental,10,incremental
20260530-62-02,234-34-3457,234,34,3457,3-4-7,0.015612560338614507,0.015612560338614507,formation_incremental,10,incremental
20260530-62-02,234-34-3457,234,34,3457,4-3-5,0.011740638225486991,0.011740638225486991,formation_incremental,10,incremental
20260530-62-02,234-34-3457,234,34,3457,4-3-7,0.010033320179805107,0.010033320179805107,formation_incremental,10,incremental
20260530-62-03,134-13-1345,134,13,1345,1-3-4,0.012964156787107196,0.012964156787107196,formation_incremental,8,incremental
20260530-62-03,134-13-1345,134,13,1345,1-3-5,0.01055719737021494,0.01055719737021494,formation_incremental,8,incremental
20260530-62-03,134-13-1345,134,13,1345,3-1-4,0.01502162058242893,0.01502162058242893,formation_incremental,8,incremental
20260530-62-03,134-13-1345,134,13,1345,3-1-5,0.012232667030600762,0.012232667030600762,formation_incremental,8,incremental
20260530-62-03,134-13-1345,134,13,1345,4-1-3,0.014660441991265202,0.014660441991265202,formation_incremental,8,incremental
20260530-62-03,134-13-1345,134,13,1345,4-1-5,0.010612891778559445,0.010612891778559445,formation_incremental,8,incremental
20260530-62-03,134-13-1345,134,13,1345,4-3-1,0.015150172426686556,0.015150172426686556,formation_incremental,8,incremental
20260530-62-03,134-13-1345,134,13,1345,4-3-5,0.01062633712730622,0.01062633712730622,formation_incremental,8,incremental
20260530-62-04,135-15-1245,135,15,1245,1-5-2,0.012155121873280961,0.012155121873280961,formation_incremental,10,incremental
20260530-62-04,135-15-1245,135,15,1245,1-5-4,0.015400920609840345,0.015400920609840345,formation_incremental,10,incremental
20260530-62-04,135-15-1245,135,15,1245,3-1-2,0.009854028985324477,0.009854028985324477,formation_incremental,10,incremental
20260530-62-04,135-15-1245,135,15,1245,3-1-4,0.012485363756298058,0.012485363756298058,formation_incremental,10,incremental
20260530-62-04,135-15-1245,135,15,1245,3-1-5,0.013093537453038422,0.013093537453038422,formation_incremental,10,incremental
20260530-62-04,135-15-1245,135,15,1245,3-5-1,0.014412353021136942,0.014412353021136942,formation_incremental,10,incremental
20260530-62-04,135-15-1245,135,15,1245,3-5-2,0.009664282017276055,0.009664282017276055,formation_incremental,10,incremental
20260530-62-04,135-15-1245,135,15,1245,3-5-4,0.012244948397132032,0.012244948397132032,formation_incremental,10,incremental
20260530-62-04,135-15-1245,135,15,1245,5-1-2,0.016758956146825505,0.016758956146825505,formation_incremental,10,incremental
20260530-62-04,135-15-1245,135,15,1245,5-1-4,0.0212341230151226,0.0212341230151226,formation_incremental,10,incremental
20260530-62-06,237-37-2357,237,37,2357,2-3-5,0.013687220597471765,0.013687220597471765,formation_incremental,8,incremental
20260530-62-06,237-37-2357,237,37,2357,2-3-7,0.014527535103815119,0.014527535103815119,formation_incremental,8,incremental
20260530-62-06,237-37-2357,237,37,2357,2-7-3,0.011545396464347695,0.011545396464347695,formation_incremental,8,incremental
20260530-62-06,237-37-2357,237,37,2357,2-7-5,0.0163748890486092,0.0163748890486092,formation_incremental,8,incremental
20260530-62-06,237-37-2357,237,37,2357,3-7-2,0.010801493972988553,0.010801493972988553,formation_incremental,8,incremental
20260530-62-06,237-37-2357,237,37,2357,3-7-5,0.01667650005398439,0.01667650005398439,formation_incremental,8,incremental
20260530-62-06,237-37-2357,237,37,2357,7-3-2,0.0116997999886309,0.0116997999886309,formation_incremental,8,incremental
20260530-62-06,237-37-2357,237,37,2357,7-3-5,0.01806340082491629,0.01806340082491629,formation_incremental,8,incremental
20260530-62-07,357-37-2357,357,37,2357,3-7-2,0.01585823732852798,0.01585823732852798,formation_incremental,8,incremental
20260530-62-07,357-37-2357,357,37,2357,3-7-5,0.015529985648794304,0.015529985648794304,formation_incremental,8,incremental
20260530-62-07,357-37-2357,357,37,2357,5-3-2,0.012282750931235561,0.012282750931235561,formation_incremental,8,incremental
20260530-62-07,357-37-2357,357,37,2357,5-3-7,0.015014998784807464,0.015014998784807464,formation_incremental,8,incremental
20260530-62-07,357-37-2357,357,37,2357,5-7-2,0.010194880879729822,0.010194880879729822,formation_incremental,8,incremental
20260530-62-07,357-37-2357,357,37,2357,5-7-3,0.012270320012624842,0.012270320012624842,formation_incremental,8,incremental
20260530-62-07,357-37-2357,357,37,2357,7-3-2,0.01128741099102876,0.01128741099102876,formation_incremental,8,incremental
20260530-62-07,357-37-2357,357,37,2357,7-3-5,0.011053771429399534,0.011053771429399534,formation_incremental,8,incremental
20260530-62-08,345-35-1357,345,35,1357,3-5-1,0.018587015204766057,0.018587015204766057,formation_incremental,10,incremental
20260530-62-08,345-35-1357,345,35,1357,3-5-7,0.01793688403445264,0.01793688403445264,formation_incremental,10,incremental
20260530-62-08,345-35-1357,345,35,1357,4-3-1,0.010874363205355519,0.010874363205355519,formation_incremental,10,incremental
20260530-62-08,345-35-1357,345,35,1357,4-3-5,0.011944880660672452,0.011944880660672452,formation_incremental,10,incremental
20260530-62-08,345-35-1357,345,35,1357,4-3-7,0.010494002916238301,0.010494002916238301,formation_incremental,10,incremental
20260530-62-08,345-35-1357,345,35,1357,4-5-1,0.012158102376457031,0.012158102376457031,formation_incremental,10,incremental
20260530-62-08,345-35-1357,345,35,1357,4-5-3,0.014422979632534534,0.014422979632534534,formation_incremental,10,incremental
20260530-62-08,345-35-1357,345,35,1357,4-5-7,0.01173283983485382,0.01173283983485382,formation_incremental,10,incremental
20260530-62-08,345-35-1357,345,35,1357,5-3-1,0.02390944757186031,0.02390944757186031,formation_incremental,10,incremental
20260530-62-08,345-35-1357,345,35,1357,5-3-7,0.023073149922119594,0.023073149922119594,formation_incremental,10,incremental
20260530-62-09,134-14-1345,134,14,1345,1-4-3,0.019661268185546005,0.019661268185546005,formation_incremental,8,incremental
20260530-62-09,134-14-1345,134,14,1345,1-4-5,0.01752614869429938,0.01752614869429938,formation_incremental,8,incremental
20260530-62-09,134-14-1345,134,14,1345,3-1-4,0.010156394783491302,0.010156394783491302,formation_incremental,8,incremental
20260530-62-09,134-14-1345,134,14,1345,3-1-5,0.009400082356604285,0.009400082356604285,formation_incremental,8,incremental
20260530-62-09,134-14-1345,134,14,1345,3-4-1,0.009708598860750138,0.009708598860750138,formation_incremental,8,incremental
20260530-62-09,134-14-1345,134,14,1345,3-4-5,0.008853425487486419,0.008853425487486419,formation_incremental,8,incremental
20260530-62-09,134-14-1345,134,14,1345,4-1-3,0.016448972456817087,0.016448972456817087,formation_incremental,8,incremental
20260530-62-09,134-14-1345,134,14,1345,4-1-5,0.014662692885627068,0.014662692885627068,formation_incremental,8,incremental
20260530-62-11,357-57-3457,357,57,3457,3-5-4,0.012437921718641868,0.012437921718641868,formation_incremental,8,incremental
20260530-62-11,357-57-3457,357,57,3457,3-5-7,0.018737610516203887,0.018737610516203887,formation_incremental,8,incremental
20260530-62-11,357-57-3457,357,57,3457,3-7-4,0.017186072367722422,0.017186072367722422,formation_incremental,8,incremental
20260530-62-11,357-57-3457,357,57,3457,3-7-5,0.019313646443834275,0.019313646443834275,formation_incremental,8,incremental
20260530-62-11,357-57-3457,357,57,3457,5-7-3,0.018712078858740634,0.018712078858740634,formation_incremental,8,incremental
20260530-62-11,357-57-3457,357,57,3457,5-7-4,0.01657355875658561,0.01657355875658561,formation_incremental,8,incremental
20260530-62-11,357-57-3457,357,57,3457,7-5-3,0.01927262464859017,0.01927262464859017,formation_incremental,8,incremental
20260530-62-11,357-57-3457,357,57,3457,7-5-4,0.017070042266192475,0.017070042266192475,formation_incremental,8,incremental
20260530-62-12,157-57-1257,157,57,1257,1-5-2,0.01337042175932954,0.01337042175932954,formation_incremental,8,incremental
20260530-62-12,157-57-1257,157,57,1257,1-5-7,0.0178195265045538,0.0178195265045538,formation_incremental,8,incremental
20260530-62-12,157-57-1257,157,57,1257,1-7-2,0.012687087212313588,0.012687087212313588,formation_incremental,8,incremental
20260530-62-12,157-57-1257,157,57,1257,1-7-5,0.0161739435549721,0.0161739435549721,formation_incremental,8,incremental
20260530-62-12,157-57-1257,157,57,1257,5-7-1,0.019363219538685777,0.019363219538685777,formation_incremental,8,incremental
20260530-62-12,157-57-1257,157,57,1257,5-7-2,0.02037307329746552,0.02037307329746552,formation_incremental,8,incremental
20260530-62-12,157-57-1257,157,57,1257,7-5-1,0.023250428981315865,0.023250428981315865,formation_incremental,8,incremental
20260530-62-12,157-57-1257,157,57,1257,7-5-2,0.024463013131028857,0.024463013131028857,formation_incremental,8,incremental
20260530-87-01,345-35-2345,345,35,2345,3-5-2,0.01482729657066342,0.01482729657066342,formation_incremental,8,incremental
20260530-87-01,345-35-2345,345,35,2345,3-5-4,0.014867439928381538,0.014867439928381538,formation_incremental,8,incremental
20260530-87-01,345-35-2345,345,35,2345,4-3-2,0.007729203912190058,0.007729203912190058,formation_incremental,8,incremental
20260530-87-01,345-35-2345,345,35,2345,4-3-5,0.0087460591418647,0.0087460591418647,formation_incremental,8,incremental
20260530-87-01,345-35-2345,345,35,2345,4-5-2,0.0065077891537388055,0.0065077891537388055,formation_incremental,8,incremental
20260530-87-01,345-35-2345,345,35,2345,4-5-3,0.008574813467446233,0.008574813467446233,formation_incremental,8,incremental
20260530-87-01,345-35-2345,345,35,2345,5-3-2,0.0157734515537925,0.0157734515537925,formation_incremental,8,incremental
20260530-87-01,345-35-2345,345,35,2345,5-3-4,0.015816156527363075,0.015816156527363075,formation_incremental,8,incremental
20260530-87-02,127-27-1247,127,27,1247,1-2-4,0.012104512632802836,0.012104512632802836,formation_incremental,8,incremental
20260530-87-02,127-27-1247,127,27,1247,1-2-7,0.013633823310197081,0.013633823310197081,formation_incremental,8,incremental
20260530-87-02,127-27-1247,127,27,1247,1-7-2,0.01532929945120176,0.01532929945120176,formation_incremental,8,incremental
20260530-87-02,127-27-1247,127,27,1247,1-7-4,0.011372540227770185,0.011372540227770185,formation_incremental,8,incremental
20260530-87-02,127-27-1247,127,27,1247,2-7-1,0.016031654212910387,0.016031654212910387,formation_incremental,8,incremental
20260530-87-02,127-27-1247,127,27,1247,2-7-4,0.013721089035946408,0.013721089035946408,formation_incremental,8,incremental
20260530-87-02,127-27-1247,127,27,1247,7-2-1,0.0131392901245107,0.0131392901245107,formation_incremental,8,incremental
20260530-87-02,127-27-1247,127,27,1247,7-2-4,0.01124558746547551,0.01124558746547551,formation_incremental,8,incremental
20260530-87-03,137-37-2347,137,37,2347,1-3-2,0.01036287766653142,0.01036287766653142,formation_incremental,10,incremental
20260530-87-03,137-37-2347,137,37,2347,1-3-4,0.008152094628684707,0.008152094628684707,formation_incremental,10,incremental
20260530-87-03,137-37-2347,137,37,2347,1-3-7,0.011549199837914621,0.011549199837914621,formation_incremental,10,incremental
20260530-87-03,137-37-2347,137,37,2347,1-7-2,0.010892059215522713,0.010892059215522713,formation_incremental,10,incremental
20260530-87-03,137-37-2347,137,37,2347,1-7-3,0.013251394164510771,0.013251394164510771,formation_incremental,10,incremental
20260530-87-03,137-37-2347,137,37,2347,1-7-4,0.008568382285641569,0.008568382285641569,formation_incremental,10,incremental
20260530-87-03,137-37-2347,137,37,2347,3-7-2,0.012217163333888894,0.012217163333888894,formation_incremental,10,incremental
20260530-87-03,137-37-2347,137,37,2347,3-7-4,0.00961079294737011,0.00961079294737011,formation_incremental,10,incremental
20260530-87-03,137-37-2347,137,37,2347,7-3-2,0.011598083897758276,0.011598083897758276,formation_incremental,10,incremental
20260530-87-03,137-37-2347,137,37,2347,7-3-4,0.009123785929781837,0.009123785929781837,formation_incremental,10,incremental
20260530-87-04,237-27-1257,237,27,1257,2-7-1,0.01990045390119487,0.01990045390119487,formation_incremental,10,incremental
20260530-87-04,237-27-1257,237,27,1257,2-7-5,0.017040260862891652,0.017040260862891652,formation_incremental,10,incremental
20260530-87-04,237-27-1257,237,27,1257,3-2-1,0.011129238959751764,0.011129238959751764,formation_incremental,10,incremental
20260530-87-04,237-27-1257,237,27,1257,3-2-5,0.009529688921730587,0.009529688921730587,formation_incremental,10,incremental
20260530-87-04,237-27-1257,237,27,1257,3-2-7,0.013368518372259908,0.013368518372259908,formation_incremental,10,incremental
20260530-87-04,237-27-1257,237,27,1257,3-7-1,0.010874004002687095,0.010874004002687095,formation_incremental,10,incremental
20260530-87-04,237-27-1257,237,27,1257,3-7-2,0.01367913366088342,0.01367913366088342,formation_incremental,10,incremental
20260530-87-04,237-27-1257,237,27,1257,3-7-5,0.009311137612735079,0.009311137612735079,formation_incremental,10,incremental
20260530-87-04,237-27-1257,237,27,1257,7-2-1,0.011643995651917038,0.011643995651917038,formation_incremental,10,incremental
20260530-87-04,237-27-1257,237,27,1257,7-2-5,0.00997046220051941,0.00997046220051941,formation_incremental,10,incremental
20260530-87-07,345-13-1345,345,13,1345,3-1-4,0.041776249578880875,0.041776249578880875,formation_incremental,10,incremental
20260530-87-07,345-13-1345,345,13,1345,3-1-5,0.03713376863637022,0.03713376863637022,formation_incremental,10,incremental
20260530-87-07,345-13-1345,345,13,1345,4-1-3,0.026981579367793718,0.026981579367793718,formation_incremental,10,incremental
20260530-87-07,345-13-1345,345,13,1345,4-1-5,0.019809350731850535,0.019809350731850535,formation_incremental,10,incremental
20260530-87-07,345-13-1345,345,13,1345,4-3-1,0.03648427051830497,0.03648427051830497,formation_incremental,10,incremental
20260530-87-07,345-13-1345,345,13,1345,4-3-5,0.03207587693541965,0.03207587693541965,formation_incremental,10,incremental
20260530-87-07,345-13-1345,345,13,1345,5-1-3,0.03043638702264662,0.03043638702264662,formation_incremental,10,incremental
20260530-87-07,345-13-1345,345,13,1345,5-1-4,0.025139485982544257,0.025139485982544257,formation_incremental,10,incremental
20260530-87-07,345-13-1345,345,13,1345,5-3-1,0.04115583311848462,0.04115583311848462,formation_incremental,10,incremental
20260530-87-07,345-13-1345,345,13,1345,5-3-4,0.040706586980625785,0.040706586980625785,formation_incremental,10,incremental
20260530-87-08,256-56-2456,256,56,2456,2-5-4,0.015542585233410908,0.015542585233410908,formation_incremental,8,incremental
20260530-87-08,256-56-2456,256,56,2456,2-5-6,0.01955732391524439,0.01955732391524439,formation_incremental,8,incremental
20260530-87-08,256-56-2456,256,56,2456,2-6-4,0.02161036132815955,0.02161036132815955,formation_incremental,8,incremental
20260530-87-08,256-56-2456,256,56,2456,2-6-5,0.027282405908842018,0.027282405908842018,formation_incremental,8,incremental
20260530-87-08,256-56-2456,256,56,2456,5-6-2,0.029176182418416335,0.029176182418416335,formation_incremental,8,incremental
20260530-87-08,256-56-2456,256,56,2456,5-6-4,0.026260644928304926,0.026260644928304926,formation_incremental,8,incremental
20260530-87-08,256-56-2456,256,56,2456,6-5-2,0.022717696477993883,0.022717696477993883,formation_incremental,8,incremental
20260530-87-08,256-56-2456,256,56,2456,6-5-4,0.02044754698342686,0.02044754698342686,formation_incremental,8,incremental
20260530-87-09,135-15-1345,135,15,1345,1-5-3,0.02985625105292836,0.02985625105292836,formation_incremental,8,incremental
20260530-87-09,135-15-1345,135,15,1345,1-5-4,0.01678844761722474,0.01678844761722474,formation_incremental,8,incremental
20260530-87-09,135-15-1345,135,15,1345,3-1-4,0.016087058797791542,0.016087058797791542,formation_incremental,8,incremental
20260530-87-09,135-15-1345,135,15,1345,3-1-5,0.02313351095729235,0.02313351095729235,formation_incremental,8,incremental
20260530-87-09,135-15-1345,135,15,1345,3-5-1,0.02496608197534738,0.02496608197534738,formation_incremental,8,incremental
20260530-87-09,135-15-1345,135,15,1345,3-5-4,0.009373539880847284,0.009373539880847284,formation_incremental,8,incremental
20260530-87-09,135-15-1345,135,15,1345,5-1-3,0.029136199610866376,0.029136199610866376,formation_incremental,8,incremental
20260530-87-09,135-15-1345,135,15,1345,5-1-4,0.016383555995187715,0.016383555995187715,formation_incremental,8,incremental
20260530-87-10,456-45-2456,456,45,2456,4-5-2,0.013997681540321041,0.013997681540321041,formation_incremental,8,incremental
20260530-87-10,456-45-2456,456,45,2456,4-5-6,0.02601266702913542,0.02601266702913542,formation_incremental,8,incremental
20260530-87-10,456-45-2456,456,45,2456,5-4-2,0.020762000757357586,0.020762000757357586,formation_incremental,8,incremental
20260530-87-10,456-45-2456,456,45,2456,5-4-6,0.03858317614985642,0.03858317614985642,formation_incremental,8,incremental
20260530-87-10,456-45-2456,456,45,2456,6-4-2,0.019842530346165812,0.019842530346165812,formation_incremental,8,incremental
20260530-87-10,456-45-2456,456,45,2456,6-4-5,0.038920634534781194,0.038920634534781194,formation_incremental,8,incremental
20260530-87-10,456-45-2456,456,45,2456,6-5-2,0.012613783639408052,0.012613783639408052,formation_incremental,8,incremental
20260530-87-10,456-45-2456,456,45,2456,6-5-4,0.0265545509216855,0.0265545509216855,formation_incremental,8,incremental
20260530-87-11,245-24-1245,245,24,1245,2-4-1,0.03128907560433131,0.03128907560433131,formation_incremental,8,incremental
20260530-87-11,245-24-1245,245,24,1245,2-4-5,0.03420923794463814,0.03420923794463814,formation_incremental,8,incremental
20260530-87-11,245-24-1245,245,24,1245,4-2-1,0.01814096141196455,0.01814096141196455,formation_incremental,8,incremental
20260530-87-11,245-24-1245,245,24,1245,4-2-5,0.019834030040839133,0.019834030040839133,formation_incremental,8,incremental
20260530-87-11,245-24-1245,245,24,1245,5-2-1,0.015620295458422835,0.015620295458422835,formation_incremental,8,incremental
20260530-87-11,245-24-1245,245,24,1245,5-2-4,0.01841275321003032,0.01841275321003032,formation_incremental,8,incremental
20260530-87-11,245-24-1245,245,24,1245,5-4-1,0.03077874880605747,0.03077874880605747,formation_incremental,8,incremental
20260530-87-11,245-24-1245,245,24,1245,5-4-2,0.035256327767507534,0.035256327767507534,formation_incremental,8,incremental
